,title,totalpage,nickname,comment
1250,为什么2021年了，上不去分还那么多借口呢？,30,,我钻石以下能随便杀，钻四钻三能打，可能是像我这种臭鱼烂虾比较多吧，一到钻二开始感觉质变，全方位被碾压，我感觉到自己的上限了，不认不行
1251,为什么2021年了，上不去分还那么多借口呢？,30,来一个劫-,明白人
1252,为什么2021年了，上不去分还那么多借口呢？,30,Sakurb,像我这种前几个赛季钻石，这个赛季突然拉垮被迫成为佛系玩家
1253,为什么2021年了，上不去分还那么多借口呢？,30,Rem,我每赛季排位基本就50把以内
1254,为什么2021年了，上不去分还那么多借口呢？,30,爱城华恋,黄金白金局一带4没什么问题，但需要队友看得懂你的信号，我不会玩打野，主中副ad，自己只要不是劣势基本都能带起来
1255,为什么2021年了，上不去分还那么多借口呢？,30,爱城华恋,另外就是我和我朋友双排，他实力不够，我们就总输，自己单排胜率直线上升
1256,为什么2021年了，上不去分还那么多借口呢？,30,战神火龙1,我白银的时候就感觉我上不去分是队友的问题 我每盘都该赢然后我现在在钻一钻二徘徊的时候 我觉得上不去分 就是补分和我自己菜 没别的原因
1257,为什么2021年了，上不去分还那么多借口呢？,30,雷欧奥特曼,联盟就该像守望一样取消补位 没人辅助就等着 辅助也不是人人都能打的 进来就换位置 不换就送何必呢 补位真的一言难尽 灵活王者轻喷1
1258,为什么2021年了，上不去分还那么多借口呢？,30,可爱的嵐,每个赛季都打了500多场。元年开始钻1到黄金。1。 是不是说明以前的排位比较现在好上分一点
1259,为什么2021年了，上不去分还那么多借口呢？,30,烦恼BCD,也未必，我s7的时候在黄金三硬卡了一个月，就是天天遇到sm队友死活上不。然后遇到正常队友就上去了。之后最多靠套路上过钻四，平时是个白金仔
1260,为什么2021年了，上不去分还那么多借口呢？,30,凡间体验官-,"同意，会玩的都上去了，所谓必输局尽力就好了，真的有来有回说明实力就是本地人。
点击展开，查看完整图片"
1261,为什么2021年了，上不去分还那么多借口呢？,30,梧桐满南京,但是现在会遇到好多搞心态的队友，我段位不高，小黄金。队友动不动挂机，动不动送人头。要么就是在泉水口吐芬芳。要么就是说对面是小代，不打了。遇到好多。
1262,为什么2021年了，上不去分还那么多借口呢？,30,秽翼,我是🐟
1263,为什么2021年了，上不去分还那么多借口呢？,30,汉摄行者,看队友想不想赢，不想赢，就随便玩。
1264,为什么2021年了，上不去分还那么多借口呢？,30,血迹泣神,前峡谷之巅钻2表示 目前赛季青铜到黄金段 玩游戏要用脑子，要学会打团，要区分单带跟送死，对线劣势的时候要学会放弃跑车放弃经验，回城的时候多走几步走远点，准备丝血反杀的时候别光算计自己的技能，别在野区狭小的地方被开团除非有足够大的优势。
1265,为什么2021年了，上不去分还那么多借口呢？,30,带nI妈起嗨,本来就是这样 打击都在50胜率的大环境下一个上不了分一个上得了分就说明了一个就是这分段的
1266,为什么2021年了，上不去分还那么多借口呢？,30,明允,不会真有人觉得郊区跟一区没区别吧，没有看不起郊区的意思只是陈述一个事实，征服之海千分前三的王者一区钻二，钢铁烈阳八百分王者一区钻二，前面那个打一区是摆烂练英雄，后面那个实打实的三百把了还是钻二，从钢铁烈阳转区过去的，都是我现实认识的
1267,为什么2021年了，上不去分还那么多借口呢？,30,沙滩帽,我铂金，会玩不回赢深有体验，一把如果没个人指挥着就跟个苍蝇一样，到处跑然后没了
1268,为什么2021年了，上不去分还那么多借口呢？,30,深蓝默,那是因为黄金白银段位的现在大多都不是这个段位的实力，各种代连新手小学生，还有小主播炸鱼的，本身“生态环境”都已经不再是当初那么纯粹。
1269,为什么2021年了，上不去分还那么多借口呢？,30,明允,我一区七十胜率钻二，打郊区王者维护感觉比打我自己号还舒服
1270,为什么2021年了，上不去分还那么多借口呢？,30,晓古城,那你给我解释下，我这赛季打了六场排位，除了我自己心态崩了乱玩的一把，其余五常全部我那路大优势然后其余两路炸穿把我那路也带没了怎么回事么
1271,为什么2021年了，上不去分还那么多借口呢？,30,小心兽人,"?
点击展开，查看完整图片"
1272,为什么2021年了，上不去分还那么多借口呢？,30,就等你先开火,有的时间段是送分局，有的时间段是掉分局，只要错开这个时间段，上分就容易多了，不要想着每天都有分上，连跪两把而且输的很离谱的那种建议不要再打了，打就是一直输，即使状态好也是一胜一负，还有最重要的一点大家都忽略了，年龄变大导致的技术退步，这也是很关键的点！
1273,为什么2021年了，上不去分还那么多借口呢？,30,丨拖鞋人生丨,"泻药，已经卸载了
点击展开，查看完整图片"
1274,为什么2021年了，上不去分还那么多借口呢？,30,睡神大人shine,你这理论最少对ad不适用我单排ad最高钻四现在白金四，经常选人界面就知道没法赢，上路提莫打野螳螂中单飞机辅助塞纳让我一个ad选什么？你告诉我这阵容谁来能赢？搞笑的是我选了个猫qe都不点挂塞纳身上玩手机了然后上中野炸了，我一没送头二没去上中野充其量在下路摆烂恶心塞纳，上中野炸穿，你告诉我就这队友我就算选个正常ad进去打又能怎么赢呢？
1275,为什么2021年了，上不去分还那么多借口呢？,30,小小神神丶,低分段上分别把队友当人就行
1276,为什么2021年了，上不去分还那么多借口呢？,30,心里淡淡,所以我现在不打排位了，因为我就是个黑铁实力
1277,为什么2021年了，上不去分还那么多借口呢？,30,睡神大人shine,"图放这我都懒得打码，就这阵容我四楼和辅助一起选，他预选的塞纳直接锁，你告诉我谁来选什么ad能赢？下路炸了是我摆烂不放技能纯挂着玩手机，上中野呢？螳螂在自己野区被莉莉娅追着跑？中单飞机打不过卡萨丁？上路提莫被剑魔单吃？
点击展开，查看完整图片"
1278,为什么2021年了，上不去分还那么多借口呢？,30,若隐追忆,确实
1279,为什么2021年了，上不去分还那么多借口呢？,30,我爱豆腐干,不是 你自己排位压一个段位的实力自然是屠杀型上分，但是匹配到的队友离谱到不正常了，黄金和刚刚30级一样，还是500把，连续几把这样 这不正常吧……
1280,为什么2021年了，上不去分还那么多借口呢？,30,睡神大人shine,你们上中野上分打赢对线可以去带节奏，我一个ad对线被辅助折磨，打团队友要前排没前排要输出没输出要先手没先手，这种局少吗？我不知道别的区别的段位怎么样，我遇到的十局游戏五局以上软辅法辅，技能都扔不准在不就缩我身后看我一打二，玩火男没晕玩塞纳走对面脸上被开，我带两瓶药下路一打二还能吃单人线经验呢？少点补刀等级起来对面不叫人也没法越我
1281,为什么2021年了，上不去分还那么多借口呢？,30,上帝视角,打这个游戏技术不重要？ 好兄弟 你看看我之前发的帖子 当时两年前有个低能跟我说上分不依赖实力 只依赖机制的 可给我恶心坏了
1282,为什么2021年了，上不去分还那么多借口呢？,30,我号没了忘了,2021年了，100多场还在黄金，开自定义练补刀，拿个ad在中路10分钟补不到100刀，我感觉我再也上不去白金钻石了，电子竞技确实有年龄
1283,为什么2021年了，上不去分还那么多借口呢？,30,nZk,呀，给你懂完了
1284,为什么2021年了，上不去分还那么多借口呢？,30,随缘咕,"感确实匹配机制有点问题
我这赛季明显感觉上分慢了好多
虽然也能慢慢上 但是nt队友是真的多
感觉就是强行延长上分时间"
1285,为什么2021年了，上不去分还那么多借口呢？,30,,为什么我上个赛季能黄金排到钻石，而且只有我一个黄金其他大部分白金
1286,为什么2021年了，上不去分还那么多借口呢？,30,人各有命在路上,你可别装jb最懂的了
1287,为什么2021年了，上不去分还那么多借口呢？,30,T1bbers,怎么感觉这吧里都是被坑的，那些菜比蠢比不要贴吧吗，怎么没人站出来说自己就是蠢比呢
1288,为什么2021年了，上不去分还那么多借口呢？,30,贴吧用户_a829CUa,所以说我100吧遇到40吧挂机也是我的问题
1289,为什么2021年了，上不去分还那么多借口呢？,30,且听风与葬歌,最讨厌经典怪队友理论，上不去分就是纯粹的菜，不过有时候真的很离谱，有一个下午排到的队友感觉脑子都有问题
1290,为什么2021年了，上不去分还那么多借口呢？,30,a741917181,在一个段位徘徊很久的那种号上分确实挺难的，我自己网一小号每个赛季也就打到黄金，前几天兴致来了就七十多的胜率打到了黄金2，但是后边也就不咋想玩了。。。开始玩长手打短手，慢慢掉到了黄金4，现在有时候想认真打一打，大部分时候感觉赢得很累。。。也不是很想赢了！这是我这几天玩网一的感受我网三s9钻一s10钻四 平均都打了两百场，s10本来一路冲上去的，一夜连跪没赢一把之后，感觉排位也开始变难了，也是这种感觉，我主玩上单 jj 等战士上单的 单排哦
1291,为什么2021年了，上不去分还那么多借口呢？,30,a741917181,哦 过年打得单子号 很明显补分号确实挺难打的
1292,为什么2021年了，上不去分还那么多借口呢？,30,千花派蒙,排位52胜率赢一把＋12输一把-19真顶不住
1293,为什么2021年了，上不去分还那么多借口呢？,30,优雅永卟过时,很少打排位了，可能因为菜，适应不过来了，现在娱乐一下就好
1294,为什么2021年了，上不去分还那么多借口呢？,30,平面镜sense,如果没有代练，你这说法成立，但现实呢？各种大佬玩小号，各种代练
1295,为什么2021年了，上不去分还那么多借口呢？,30,小小爱晕人,以前一到晋级赛我朋友就要找我双排，这可能也是一个究极上不去分的原因
1296,为什么2021年了，上不去分还那么多借口呢？,30,幽暗天琴,河南拔智齿
1297,为什么2021年了，上不去分还那么多借口呢？,30,那同学de羽毛,别的我不管，但网二的低能很难不4000+
1298,为什么2021年了，上不去分还那么多借口呢？,30,修缘彼岸,赢把把加12～14，扣减14～19，这怎么上分
1299,为什么2021年了，上不去分还那么多借口呢？,30,天空之上的声音,就是有这种情况，毕竟黄金白金80%玩家，不拖一点厉害的人一边谁跟你玩。我上单一般3-5连胜后，必遇到妖魔鬼怪，上次3连胜后，来个中单和打野一个1-13，一个1-16。也不是一次这样。次次都这样，赢的越多妖魔鬼怪越多，那些本来只有白金到钻石4，3的玩家非常难受
